Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,14458,2022-02-24,0.1379108338,0.2078446433,0.1957837623,21,100
Market-Adjusted Model,14459,2022-02-24,-0.019181596,0.0540196839,0.038691333,21,100
Market-Adjusted Model,14460,2022-02-24,-0.067353611,-0.010372059,-0.009480683,21,100
Market-Adjusted Model,14466,2022-02-24,-0.081891581,-0.016283809,-0.024018653,21,100
Market-Adjusted Model,14467,2022-02-24,0.2150220986,0.2667675849,0.2728950271,21,100
Market-Adjusted Model,14468,2022-02-24,-0.074487478,0.0139457317,-0.01661455,21,100
Market-Adjusted Model,14469,2022-02-24,-0.468869416,-0.511575638,-0.410996487,21,42
Market-Adjusted Model,14472,2022-02-24,0.0542260961,0.1240171493,0.1120990246,21,100
Market-Adjusted Model,14479,2022-02-24,-0.072178395,-0.009073535,-0.014305467,21,100
Market-Adjusted Model,14483,2022-02-24,-0.129629659,-0.07555464,-0.071756731,21,100
Market-Adjusted Model,14484,2022-02-24,-0.073977403,-0.017454007,-0.016104474,21,100
Market-Adjusted Model,14485,2022-02-24,0.0004450027,0.0571455274,0.0583179312,21,100
Market-Adjusted Model,14486,2022-02-24,-0.073215252,-0.017035728,-0.015342324,21,100
Market-Adjusted Model,14487,2022-02-24,-0.001411798,0.0567442616,0.0564611308,21,100
Market-Adjusted Model,14489,2022-02-24,-0.016337105,0.0429811949,0.041535824,21,100
Market-Adjusted Model,14490,2022-02-24,-0.219130469,-0.177986166,-0.161257541,21,100
Market-Adjusted Model,14492,2022-02-24,-3.34573E-11,0.0567012662,0.0578729285,21,100
Market-Adjusted Model,14493,2022-02-24,0.0552834128,0.1166386273,0.1131563413,21,100
Market-Adjusted Model,14494,2022-02-24,-0.117222003,-0.065253396,-0.059349074,21,100
Market-Adjusted Model,14495,2022-02-24,-0.016828997,0.0454639219,0.041043932,21,100
Market-Adjusted Model,14497,2022-02-24,-0.036893209,0.0309230822,0.0209797194,21,100
Market-Adjusted Model,14500,2022-02-24,0.0030280064,0.0598349391,0.0609009349,21,100
Market-Adjusted Model,14501,2022-02-24,-0.173802965,-0.126688981,-0.115930037,21,100
Market-Adjusted Model,14502,2022-02-24,2.136118E-10,0.0050239122,0.0056223688,6,100
Market-Adjusted Model,14503,2022-02-24,0.1050209319,0.1671013034,0.1628938604,21,100
Market-Adjusted Model,14504,2022-02-24,-0.080229215,-0.00853988,-0.022356286,21,100
Market-Adjusted Model,14505,2022-02-24,0.1457108952,0.2054763673,0.2035838237,21,100
Market-Adjusted Model,14507,2022-02-24,0.0213776119,0.0804808373,0.0792505404,21,100
Market-Adjusted Model,14513,2022-02-24,-0.070559006,-0.014313598,-0.012686078,21,100
Market-Adjusted Model,14515,2022-02-24,0.0055310225,0.0631121305,0.0634039511,21,100
Market-Adjusted Model,14516,2022-02-24,-0.111556269,-0.047483495,-0.05368334,21,100
Market-Adjusted Model,14520,2022-02-24,-0.028481192,0.0289035328,0.0293917364,21,100
Market-Adjusted Model,14521,2022-02-24,-0.030755393,0.0331578647,0.0271175359,21,100
Market-Adjusted Model,14522,2022-02-24,-0.006988983,0.0531642641,0.0508839455,21,100
Market-Adjusted Model,14523,2022-02-24,-0.01271186,0.0689900726,0.0451610687,21,100
Market-Adjusted Model,14526,2022-02-24,0.0094360383,0.0697900143,0.0673089669,21,100
Market-Adjusted Model,14528,2022-02-24,-0.245762689,-0.198561048,-0.18788976,21,100
Market-Adjusted Model,14529,2022-02-24,0.0342982223,0.0935340947,0.0921711508,21,100
Market-Adjusted Model,14531,2022-02-24,0.5054347585,0.5088347955,0.563307687,21,100
Market-Adjusted Model,14532,2022-02-24,0.0613159503,0.1271053725,0.1191888788,21,100
Market-Adjusted Model,14535,2022-02-24,-0.250793711,-0.194964814,-0.192920783,21,100
Market-Adjusted Model,14536,2022-02-24,-0.049315081,0.0214847475,0.0085578473,21,100
Market-Adjusted Model,14538,2022-02-24,-0.308056848,-0.290946169,-0.25018392,21,100
Market-Adjusted Model,14539,2022-02-24,-0.014721363,0.0447759362,0.0431515653,21,100
Market-Adjusted Model,14540,2022-02-24,-0.167664661,-0.096113334,-0.109791733,21,100
Market-Adjusted Model,14541,2022-02-24,0.2652204665,0.2975509997,0.323093395,21,100
Market-Adjusted Model,14542,2022-02-24,-0.046913766,0.0139134535,0.0109591625,21,100
Market-Adjusted Model,14543,2022-02-24,0.3525936256,0.3840787082,0.4104665541,21,100
Market-Adjusted Model,14544,2022-02-24,-0.060267861,0.0054008357,-0.002394933,21,100
Market-Adjusted Model,14545,2022-02-24,0.523046038,0.4982690489,0.5809189665,21,100
Market-Adjusted Model,14546,2022-02-24,-0.128888869,-0.063258452,-0.07101594,21,100
Market-Adjusted Model,14547,2022-02-24,-0.061272433,0.0068405877,-0.003399504,21,100
Market-Adjusted Model,14548,2022-02-24,0.1509635398,0.2131993144,0.2088364684,21,100
Market-Adjusted Model,14549,2022-02-24,-0.031932482,0.0270384357,0.0259404468,21,100
Market-Adjusted Model,14550,2022-02-24,0.2804877587,0.3193668131,0.3383606872,21,100
Market-Adjusted Model,14551,2022-02-24,-0.080504538,0.0010534324,-0.022631609,21,100
Market-Adjusted Model,14554,2022-02-24,-0.378892703,-0.232730811,-0.321019774,21,100
Market-Adjusted Model,14555,2022-02-24,-0.069124467,0.0019781919,-0.011251538,21,100
Market-Adjusted Model,14556,2022-02-24,-0.008620683,0.0648063742,0.0492522458,21,100
Market-Adjusted Model,14558,2022-02-24,-0.145532292,-0.088958554,-0.087659363,21,100
Market-Adjusted Model,14559,2022-02-24,-0.023295448,0.0363250479,0.0345774809,21,100
Market-Adjusted Model,14560,2022-02-24,-0.128757204,-0.078755565,-0.070884276,21,100
Market-Adjusted Model,14565,2022-02-24,0.0258237668,0.0853817395,0.0836966953,21,100
Market-Adjusted Model,14566,2022-02-24,0.231805922,0.2719466584,0.2896788505,21,100
Market-Adjusted Model,14571,2022-02-24,-0.01931248,0.0373400541,0.0385604482,21,100
Market-Adjusted Model,14572,2022-02-24,-0.214145372,-0.177574517,-0.156272443,21,100
Market-Adjusted Model,14574,2022-02-24,-0.18600466,-0.13898399,-0.128131731,21,100
Market-Adjusted Model,14579,2022-02-24,-0.075639517,-0.009771857,-0.017766589,21,100
Market-Adjusted Model,14580,2022-02-24,-0.158450712,-0.077039836,-0.100577783,21,100
Market-Adjusted Model,14590,2022-02-24,0.0367647262,0.1056073317,0.0946376547,21,100
Market-Adjusted Model,14591,2022-02-24,-0.043209906,0.0257286443,0.014663022,21,100
Market-Adjusted Model,14593,2022-02-24,-0.093290611,-0.03766633,-0.035417682,21,100
Market-Adjusted Model,14596,2022-02-24,-0.300719069,-0.283385335,-0.242846141,21,100
Market-Adjusted Model,14599,2022-02-24,-0.007733352,0.050873012,0.0501395768,21,100
Market-Adjusted Model,14601,2022-02-24,-0.091013477,-0.031955632,-0.033140548,21,100
Market-Adjusted Model,14603,2022-02-24,0.0861213605,0.1460411271,0.143994289,21,100
Market-Adjusted Model,14604,2022-02-24,-0.024556683,0.034356196,0.0333162453,21,100
Market-Adjusted Model,14607,2022-02-24,-0.160919527,-0.093073943,-0.103046598,21,100
Market-Adjusted Model,14608,2022-02-24,0.0173535592,0.1235278465,0.0752264877,21,100
Market-Adjusted Model,14609,2022-02-24,-0.035223433,0.0287682811,0.0226494954,21,100
Market-Adjusted Model,14610,2022-02-24,-0.040149591,0.0806473917,0.0177233374,21,100
Market-Adjusted Model,14611,2022-02-24,-0.069498019,0.0250075091,-0.011625091,21,100
Market-Adjusted Model,14615,2022-02-24,-0.168831165,-0.103745717,-0.110958237,21,100
Market-Adjusted Model,14616,2022-02-24,-0.244362068,-0.208641228,-0.186489139,21,100
Market-Adjusted Model,14617,2022-02-24,-0.090132577,-0.022212842,-0.032259648,21,100
Market-Adjusted Model,14618,2022-02-24,-0.280077215,-0.232450057,-0.222204286,21,100
Market-Adjusted Model,14619,2022-02-24,0.1047144793,0.1611867308,0.1625874078,21,100
Market-Adjusted Model,14620,2022-02-24,-0.052591653,0.0044212138,0.0052812755,21,100
Market-Adjusted Model,14624,2022-02-24,-0.117035619,-0.057472708,-0.05916269,21,100
Market-Adjusted Model,14625,2022-02-24,0.0297520323,0.0969835718,0.0876249608,21,100
Market-Adjusted Model,14626,2022-02-24,-0.018609156,0.0383222173,0.0392637729,21,100
Market-Adjusted Model,14627,2022-02-24,-0.034833979,0.0214263853,0.0230389494,21,100
Market-Adjusted Model,14631,2022-02-24,0.0929053844,0.1473400013,0.1507783129,21,100
Market-Adjusted Model,14632,2022-02-24,0.2437924248,0.282110117,0.3016653533,21,100
Market-Adjusted Model,14633,2022-02-24,0.0321691243,0.0926886552,0.0900420528,21,100
Market-Adjusted Model,14635,2022-02-24,-0.020173101,0.0364451454,0.0376998277,21,100
Market-Adjusted Model,14636,2022-02-24,0.6568046143,0.6414223178,0.7146775428,21,100
Market-Adjusted Model,14639,2022-02-24,-0.048609528,0.0096801874,0.0092634002,21,100
Market-Adjusted Model,14640,2022-02-24,-0.095847515,-0.039470047,-0.037974586,21,100
Market-Adjusted Model,14641,2022-02-24,0.1990119712,0.2501458244,0.2568848997,21,100
Market-Adjusted Model,14642,2022-02-24,0.1452783848,0.1948355189,0.2031513133,21,100
Market-Adjusted Model,14643,2022-02-24,0.0982368044,0.1687736757,0.1561097329,21,100
Market-Adjusted Model,14645,2022-02-24,-0.130584259,-0.059360567,-0.07271133,21,100
Market-Adjusted Model,14647,2022-02-24,0.1196808657,0.2011902285,0.1775537942,21,100
Market-Adjusted Model,14650,2022-02-24,0.0194383168,0.0777019981,0.0773112453,21,100
Market-Adjusted Model,14651,2022-02-24,-0.094698928,-0.037601065,-0.036826,21,100
Market-Adjusted Model,14652,2022-02-24,-0.021813853,0.0346882509,0.0360590758,21,100
Market-Adjusted Model,14653,2022-02-24,-0.060748465,-0.002475203,-0.002875537,21,100
Market-Adjusted Model,14655,2022-02-24,-0.303078557,-0.279632387,-0.245205628,21,100
Market-Adjusted Model,14660,2022-02-24,-0.124831719,-0.052984331,-0.066958791,21,100
Market-Adjusted Model,14661,2022-02-24,0.0773286478,0.1490618744,0.1352015763,21,100
Market-Adjusted Model,14662,2022-02-24,0.0664281209,0.1231983127,0.1243010495,21,100
Market-Adjusted Model,14663,2022-02-24,0.0366568913,0.1173059483,0.0945298198,21,100
Market-Adjusted Model,14666,2022-02-24,-0.244897964,-0.187389794,-0.187025035,21,100
Market-Adjusted Model,14667,2022-02-24,2.2014388221,2.5204382084,2.2593117506,21,100
Market-Adjusted Model,14668,2022-02-24,-0.205179276,-0.156110779,-0.147306348,21,100
Market-Adjusted Model,14670,2022-02-24,0.0082710312,0.068611578,0.0661439597,21,100
Market-Adjusted Model,14674,2022-02-24,0.099999982,0.1646298132,0.1578729105,21,100
Market-Adjusted Model,14676,2022-02-24,-0.231404977,-0.192819334,-0.173532048,21,100
Market-Adjusted Model,14677,2022-02-24,-0.028818488,0.0355763081,0.0290544403,21,100
Market-Adjusted Model,14678,2022-02-24,0.0963855634,0.1509655571,0.1542584919,21,100
Market-Adjusted Model,14682,2022-02-24,0.1788321104,0.2348700418,0.2367050389,21,100
Market-Adjusted Model,14684,2022-02-24,0.243243234,0.2973062626,0.3011161625,21,100
Market-Adjusted Model,14686,2022-02-24,-0.074412498,-0.003791837,-0.01653957,21,100
Market-Adjusted Model,14687,2022-02-24,0.0960698067,0.1528285387,0.1539427352,21,100
Market-Adjusted Model,14688,2022-02-24,0.1493775567,0.20441387,0.2072504853,21,100
Market-Adjusted Model,14689,2022-02-24,0.3672316789,0.4302674042,0.4251046075,21,100
Market-Adjusted Model,14690,2022-02-24,0.1877529506,0.275098097,0.2456258791,21,100
Market-Adjusted Model,14691,2022-02-24,0.074193554,0.1410425582,0.1320664825,21,100
Market-Adjusted Model,14694,2022-02-24,-0.141150945,-0.087633111,-0.083278017,21,100
Market-Adjusted Model,14702,2022-02-24,-0.097655829,-0.034154915,-0.0397829,21,100
Market-Adjusted Model,14704,2022-02-24,-0.055926486,-0.029238127,-0.027997484,12,100
Market-Adjusted Model,14705,2022-02-24,-0.068749917,0.0049905669,-0.010876988,21,100
Market-Adjusted Model,14707,2022-02-24,0.2319034239,0.287805283,0.2897763525,21,100
Market-Adjusted Model,14708,2022-02-24,-0.047523716,0.0306452787,0.0103492127,21,100
Market-Adjusted Model,14710,2022-02-24,-0.194285729,-0.142818023,-0.136412801,21,100
Market-Adjusted Model,14711,2022-02-24,-0.525404162,-0.457458705,-0.467531233,21,100
Market-Adjusted Model,14714,2022-02-24,-0.019860546,0.0472948306,0.0380123827,21,100
Market-Adjusted Model,14715,2022-02-24,0.142280869,0.2199530414,0.2001537975,21,100
Market-Adjusted Model,14716,2022-02-24,-0.019495284,0.0476457518,0.0383776448,21,100
Market-Adjusted Model,14720,2022-02-24,-0.027272693,0.0753350234,0.0306002358,21,100
Market-Adjusted Model,14722,2022-02-24,-0.063698652,-0.005964377,-0.005825723,21,100
Market-Adjusted Model,14724,2022-02-24,-0.02008122,0.0366334972,0.0377917082,21,100
Market-Adjusted Model,14725,2022-02-24,-0.052427478,0.0047405988,0.0054454505,21,100
Market-Adjusted Model,14726,2022-02-24,-0.056283412,0.000489255,0.001589517,21,100
Market-Adjusted Model,14731,2022-02-24,-0.114321114,-0.058753996,-0.056448185,21,100
Market-Adjusted Model,14734,2022-02-24,0.086110652,0.142789702,0.1439835805,21,100
Market-Adjusted Model,14747,2022-02-24,-0.050554392,0.0067227638,0.0073185369,21,100
Market-Adjusted Model,14748,2022-02-24,-0.081038809,-0.025973743,-0.023165881,21,100
Market-Adjusted Model,14749,2022-02-24,-0.080402655,-0.024381364,-0.022529726,21,100
Market-Adjusted Model,14750,2022-02-24,-0.056870958,0.0026055596,0.001001971,21,100
Market-Adjusted Model,14751,2022-02-24,0.2634762675,0.3113397982,0.3213491961,21,100
Market-Adjusted Model,14759,2022-02-24,-0.040582345,0.0284675662,0.0172905832,21,100
Market-Adjusted Model,14761,2022-02-24,1.3541843E-9,0.0581106827,0.0578729299,21,100
Market-Adjusted Model,14763,2022-02-24,-0.028167602,0.0342325146,0.0297053261,21,100
Market-Adjusted Model,14769,2022-02-24,-0.113847829,-0.058367492,-0.055974901,21,100
Market-Adjusted Model,14770,2022-02-24,0.0060670967,0.0642956127,0.0639400252,21,100
Market-Adjusted Model,14771,2022-02-24,-0.077110925,-0.018891949,-0.019237997,21,100
Market-Adjusted Model,14773,2022-02-24,-0.042492875,0.0289322949,0.0153800532,21,100
Market-Adjusted Model,14776,2022-02-24,-0.190438097,-0.144586842,-0.132565168,21,100
Market-Adjusted Model,14777,2022-02-24,-0.060643003,-0.003208413,-0.002770074,21,100
Market-Adjusted Model,14778,2022-02-24,0.0210867969,0.0824659338,0.0789597255,21,100
Market-Adjusted Model,14782,2022-02-24,-0.112488188,-0.029783759,-0.054615259,21,100
Market-Adjusted Model,14783,2022-02-24,-0.015601785,0.0425414266,0.0422711434,21,100
Market-Adjusted Model,14785,2022-02-24,-0.131356716,-0.066833001,-0.073483788,21,100
Market-Adjusted Model,14786,2022-02-24,-0.153367831,-0.082923375,-0.095494902,21,100
Market-Adjusted Model,14790,2022-02-24,-0.158227847,-0.106497654,-0.100354918,21,100
Market-Adjusted Model,14791,2022-02-24,-0.306859219,-0.252768324,-0.24898629,21,100
Market-Adjusted Model,14794,2022-02-24,-0.022257506,0.0357041781,0.035615423,21,100
Market-Adjusted Model,14795,2022-02-24,-0.063890027,0.0014645625,-0.006017098,21,100
Market-Adjusted Model,14797,2022-02-24,-0.189131902,-0.128254414,-0.131258974,21,100
Market-Adjusted Model,14798,2022-02-24,-0.043683723,0.0141824509,0.0141892058,21,100
Market-Adjusted Model,14800,2022-02-24,-0.043969115,0.0138993091,0.0139038139,21,100
Market-Adjusted Model,14803,2022-02-24,-0.050256595,0.0111069651,0.0076163333,21,100
Market-Adjusted Model,14804,2022-02-24,-0.114527613,-0.058109991,-0.056654685,21,100
Market-Adjusted Model,14807,2022-02-24,-0.079484516,-0.015535588,-0.021611587,21,100
Market-Adjusted Model,14810,2022-02-24,-0.010606014,0.0467999765,0.0472669141,21,100
Market-Adjusted Model,14811,2022-02-24,-0.070203819,-0.012556107,-0.012330891,21,100
Market-Adjusted Model,14812,2022-02-24,-0.044943844,0.0145576563,0.0129290842,21,100
Market-Adjusted Model,14813,2022-02-24,-0.060007596,0.0506773488,-0.002134668,21,100
Market-Adjusted Model,14815,2022-02-24,-0.274774779,-0.219936153,-0.21690185,21,100
Market-Adjusted Model,14816,2022-02-24,0.0258242127,0.084927543,0.0836971412,21,100
Market-Adjusted Model,14818,2022-02-24,-0.128333333,-0.067298336,-0.070460405,21,100
Market-Adjusted Model,14820,2022-02-24,-0.317037055,-0.306553399,-0.259164127,21,100
Market-Adjusted Model,14822,2022-02-24,-0.098039204,-0.027274785,-0.040166275,21,100
Market-Adjusted Model,14823,2022-02-24,0.0128440661,0.0889138667,0.0707169946,21,100
Market-Adjusted Model,14826,2022-02-24,0.0826771864,0.1502989455,0.1405501149,21,100
Market-Adjusted Model,14828,2022-02-24,-0.271800666,-0.23143932,-0.213927738,21,100
Market-Adjusted Model,14830,2022-02-24,-0.080446948,-0.025169224,-0.022574019,21,100
Market-Adjusted Model,14836,2022-02-24,0.0058330238,0.0626245342,0.0637059523,21,100
Market-Adjusted Model,14844,2022-02-24,0.0073754823,0.0653784411,0.0652484109,21,100
Market-Adjusted Model,14845,2022-02-24,0.0061413605,0.063919373,0.064014289,21,100
Market-Adjusted Model,14846,2022-02-24,-0.00908145,0.0489500768,0.048791479,21,100
Market-Adjusted Model,14847,2022-02-24,-0.031849673,0.0244802855,0.0260232559,21,100
Market-Adjusted Model,14852,2022-02-24,0.8980263328,0.827908128,0.9558992613,21,100
Market-Adjusted Model,14854,2022-02-24,-0.069858258,-0.013991117,-0.011985329,21,100
Market-Adjusted Model,14855,2022-02-24,0.4622882139,0.4596930357,0.5201611424,21,100
Market-Adjusted Model,14857,2022-02-24,0.0529953956,0.1104185776,0.1108683241,21,100
Market-Adjusted Model,14862,2022-02-24,-0.167741894,-0.114918521,-0.109868966,21,100
Market-Adjusted Model,14863,2022-02-24,-0.019071595,0.0405419712,0.0388013338,21,100
Market-Adjusted Model,14865,2022-02-24,-0.472366379,-0.521750099,-0.41449345,21,100
Market-Adjusted Model,14866,2022-02-24,-0.038183486,0.0179910015,0.0196894423,21,100
Market-Adjusted Model,14869,2022-02-24,-0.002227657,0.0544708195,0.0556452711,21,100
Market-Adjusted Model,14872,2022-02-24,-0.160000012,-0.087568688,-0.102127083,21,100
Market-Adjusted Model,14873,2022-02-24,-0.145261896,-0.080990571,-0.087388967,21,100
Market-Adjusted Model,14874,2022-02-24,0.2050000444,0.2535003963,0.2628729729,21,100
Market-Adjusted Model,14877,2022-02-24,0.0693919181,0.1449541322,0.1272648466,21,100
Market-Adjusted Model,14879,2022-02-24,0.0642443382,0.1663435013,0.1221172667,21,100
Market-Adjusted Model,14882,2022-02-24,-0.059494916,0.0190327817,-0.001621987,21,100
Market-Adjusted Model,14884,2022-02-24,-0.179772726,-0.128249095,-0.121899797,21,100
Market-Adjusted Model,14886,2022-02-24,-0.069408683,-0.008160915,-0.011535754,21,100
Market-Adjusted Model,14887,2022-02-24,-0.181857151,-0.12507889,-0.123984222,21,100
Market-Adjusted Model,14888,2022-02-24,-0.237735875,-0.204862116,-0.179862947,21,100
Market-Adjusted Model,14889,2022-02-24,-0.146108005,-0.09043642,-0.088235077,21,100
Market-Adjusted Model,14900,2022-02-24,-0.02104476,0.0378442478,0.0368281688,21,100
Market-Adjusted Model,14901,2022-02-24,-0.011134807,0.0463469239,0.0467381215,21,100
Market-Adjusted Model,14902,2022-02-24,0.0400178144,0.0990279656,0.0978907429,21,100
Market-Adjusted Model,14906,2022-02-24,-0.095270259,-0.041508645,-0.037397331,21,100
Market-Adjusted Model,14907,2022-02-24,-0.080603146,-0.023037134,-0.022730218,21,100
Market-Adjusted Model,14919,2022-02-24,0.1698173539,0.2278589785,0.2276902824,21,100
Market-Adjusted Model,14923,2022-02-24,0.0710900961,0.1390560385,0.1289630247,21,100
Market-Adjusted Model,14924,2022-02-24,-0.402869799,-0.399369511,-0.344996871,21,100
Market-Adjusted Model,14925,2022-02-24,-0.02507842,0.036827658,0.0327945089,21,100
Market-Adjusted Model,14926,2022-02-24,0.1193099899,0.1744365703,0.1771829184,21,100
Market-Adjusted Model,14927,2022-02-24,0.0313479265,0.1012932657,0.089220855,21,100
Market-Adjusted Model,14928,2022-02-24,0.1332374329,0.2023235674,0.1911103614,21,100
Market-Adjusted Model,14930,2022-02-24,0.442105304,0.5381874902,0.4999782325,21,100
